batchsize,cpus,gpumem,gpupower,gputype,norm.(rps/budget)
4,2,0.8,50,T4,0.001115107064229368
4,2,0.8,50,V100,0.20117749954907216
4,2,0.8,75,M60,0.06884457034422192
4,2,0.8,75,K80,0.2786275871419629
4,2,0.8,75,T4,0.09130776780963551
4,2,0.8,75,V100,0.11284748578949111
4,2,0.8,100,M60,0.11088547026906952
4,2,0.8,100,K80,0.28600125713636354
4,2,0.8,100,T4,0.062701126476373
4,2,0.8,100,V100,0.2189740665596907
4,2,1.2,50,M60,0.19493197595014405
4,2,1.2,50,K80,0.08779221794489368
4,2,1.2,50,T4,0.13715738152099444
4,2,1.2,50,V100,0.12825760271351166
4,2,1.2,75,M60,0.07992054683127446
4,2,1.2,75,K80,0.11193778048434322
4,2,1.2,75,T4,0.0728529627416535
4,2,1.2,75,V100,0.14916591783195535
4,2,1.2,100,M60,0.1982965542664825
4,2,1.2,100,K80,0.03838860281832126
4,2,1.2,100,T4,0.27638536178261647
4,2,1.2,100,V100,0.05197146116525671
4,2,1.6,50,M60,0.12751643963995643
4,2,1.6,50,K80,0.27297635811868626
4,2,1.6,50,T4,0.012615443572592784
4,2,1.6,50,V100,0.23320850672274798
4,2,1.6,75,M60,0.22026164401131457
4,2,1.6,75,K80,0.15294581762775292
4,2,1.6,75,T4,0.150620693639265
4,2,1.6,75,V100,0.1176283187361761
4,2,1.6,100,M60,0.1928240424779895
4,2,1.6,100,K80,0.23720383104925039
4,2,1.6,100,T4,0.026194040231764488
4,2,1.6,100,V100,0.046621987513961204
4,2,2.4,50,M60,0.2850219431612157
4,2,2.4,50,K80,0.18690334999898403
4,2,2.4,50,T4,0.11029251751335374
4,2,2.4,50,V100,0.2098431601449281
4,2,2.4,75,M60,0.16996426007222762
4,2,2.4,75,K80,0.2513851382862657
4,2,2.4,75,T4,0.21301592743349426
4,2,2.4,75,V100,0.1390687818021416
4,2,2.4,100,M60,0.0776538648248466
4,2,2.4,100,K80,0.03587191362338355
4,2,2.4,100,T4,0.1076877534366552
4,2,2.4,100,V100,0.2646111943131312
4,3,0.8,50,M60,0.07111751384965195
4,3,0.8,50,K80,0.14683093008826037
4,3,0.8,50,T4,0.1997641495925665
4,3,0.8,50,V100,0.26571239722178286
4,3,0.8,75,M60,0.13244475220276475
4,3,0.8,75,K80,0.26408472638399433
4,3,0.8,75,T4,0.1903687158470255
4,3,0.8,75,V100,0.12481414785198788
4,3,0.8,100,M60,0.23654530729899756
4,3,0.8,100,K80,0.28632196543803984
4,3,0.8,100,T4,0.11528332379778106
4,3,0.8,100,V100,0.17024647996287687
4,3,1.2,50,M60,0.11598356818570608
4,3,1.2,50,K80,0.10248760179386568
4,3,1.2,50,T4,0.21038413844504728
4,3,1.2,50,V100,0.2192116404842849
4,3,1.2,75,M60,0.1155429495117191
4,3,1.2,75,K80,0.13284739696053244
4,3,1.2,75,T4,0.007566335297810674
4,3,1.2,75,V100,0.0807103640132897
4,3,1.2,100,M60,0.16018833022141568
4,3,1.2,100,K80,0.03176450176890594
4,3,1.2,100,T4,0.041016786742730585
4,3,1.2,100,V100,0.1660697910265766
4,3,1.6,50,M60,0.12694566378852676
4,3,1.6,50,K80,0.20045163943152128
4,3,1.6,50,T4,0.24167041261800865
4,3,1.6,50,V100,0.17645843092048824
4,3,1.6,75,M60,0.04276925804956799
4,3,1.6,75,K80,0.17398373539329032
4,3,1.6,75,T4,0.120894764037331
4,3,1.6,75,V100,0.07589911964965647
4,3,1.6,100,M60,0.2083201547983403
4,3,1.6,100,K80,0.20373473017095411
4,3,1.6,100,T4,0.27638385198372034
4,3,1.6,100,V100,0.13979236336059792
4,3,2.4,50,M60,0.24089122792798096
4,3,2.4,50,K80,0.14798629797516247
4,3,2.4,50,T4,0.0499939518607496
4,3,2.4,50,V100,0.01941907597005504
4,3,2.4,75,M60,0.16929011712314554
4,3,2.4,75,K80,0.03013563420473527
4,3,2.4,75,T4,0.2352597084259927
4,3,2.4,75,V100,0.053636206051529266
4,3,2.4,100,M60,0.0008428010284512265
4,3,2.4,100,K80,0.27679583644275935
4,3,2.4,100,T4,0.02485831962488002
4,3,2.4,100,V100,0.10664007811128075
4,4,0.8,50,M60,0.05409706494160993
4,4,0.8,50,K80,0.023025358248377228
4,4,0.8,50,T4,0.04560373822751143
4,4,0.8,50,V100,0.050220659051781774
4,4,0.8,75,M60,0.2262929851663728
4,4,0.8,75,K80,0.1618686955055377
4,4,0.8,75,T4,0.11692868833988158
4,4,0.8,75,V100,0.009630436973663916
4,4,0.8,100,M60,0.18357523938762038
4,4,0.8,100,K80,0.10956699068392389
4,4,0.8,100,T4,0.09263135814147443
4,4,0.8,100,V100,0.15077829919022753
4,4,1.2,50,M60,0.27575655921147935
4,4,1.2,50,K80,0.1860231145034271
4,4,1.2,50,T4,0.1328573028393324
4,4,1.2,50,V100,0.14580810020053822
4,4,1.2,75,M60,0.19762438195287838
4,4,1.2,75,K80,0.25198643043871854
4,4,1.2,75,T4,0.04578869852560963
4,4,1.2,75,V100,0.08939320774556604
4,4,1.2,100,M60,0.1986968688061306
4,4,1.2,100,K80,0.20541912679846625
4,4,1.2,100,T4,0.1607088398402846
4,4,1.2,100,V100,0.02058273760245783
4,4,1.6,50,M60,0.09231277479733217
4,4,1.6,50,K80,0.2477141001410865
4,4,1.6,50,T4,0.19076501162555734
4,4,1.6,50,V100,0.15820019567434032
4,4,1.6,75,M60,0.11337441386849947
4,4,1.6,75,K80,0.23222571180421772
4,4,1.6,75,T4,0.2650277449252612
4,4,1.6,75,V100,0.23627713885981824
4,4,1.6,100,M60,0.24460031295280293
4,4,1.6,100,K80,0.11709235368379825
4,4,1.6,100,T4,0.12851757549719664
4,4,1.6,100,V100,0.12244021802340706
4,4,2.4,50,M60,0.16882138340729663
4,4,2.4,50,K80,0.16510525401806742
4,4,2.4,50,T4,0.1212295584375443
4,4,2.4,50,V100,0.08176992620878074
4,4,2.4,75,M60,0.0045046867027708866
4,4,2.4,75,K80,0.08664745968942929
4,4,2.4,75,T4,0.2757805198817568
4,4,2.4,75,V100,0.014776978790801044
4,4,2.4,100,M60,0.14917754983790762
4,4,2.4,100,K80,0.11605896454209484
4,4,2.4,100,T4,0.278808958964818
4,4,2.4,100,V100,0.1203498450421751
4,5,0.8,50,M60,0.1324299177622976
4,5,0.8,50,K80,0.041757228792911785
4,5,0.8,50,T4,0.005212666630121247
4,5,0.8,50,V100,0.2831569375171078
4,5,0.8,75,M60,0.05868700003275182
4,5,0.8,75,K80,0.26977040860728596
4,5,0.8,75,T4,0.1687269462469132
4,5,0.8,75,V100,0.005321011900470189
4,5,0.8,100,M60,0.13610165311668482
4,5,0.8,100,K80,0.18023429683815892
4,5,0.8,100,T4,0.04285349064603572
4,5,0.8,100,V100,0.0580001011160646
4,5,1.2,50,M60,0.1733176351105592
4,5,1.2,50,K80,0.23330315171119492
4,5,1.2,50,T4,0.21960490785399614
4,5,1.2,50,V100,0.054579488427200666
4,5,1.2,75,M60,0.21192727413656443
4,5,1.2,75,K80,0.1687593911660323
4,5,1.2,75,T4,0.24004176732555804
4,5,1.2,75,V100,0.12803928010266125
4,5,1.2,100,M60,0.14714129546039006
4,5,1.2,100,K80,0.20109790218140167
4,5,1.2,100,T4,0.045544185185728746
4,5,1.2,100,V100,0.1903029109869468
4,5,1.6,50,M60,0.06295278639917007
4,5,1.6,50,K80,0.07768363897487006
4,5,1.6,50,T4,0.25970702977764343
4,5,1.6,50,V100,0.07517794886381665
4,5,1.6,75,M60,0.1845176344720966
4,5,1.6,75,K80,0.2799754402993025
4,5,1.6,75,T4,0.17783444214439878
4,5,1.6,75,V100,0.14822848864227994
4,5,1.6,100,M60,0.2583996242186502
4,5,1.6,100,K80,0.06693861334415893
4,5,1.6,100,T4,0.06931563516230435
4,5,1.6,100,V100,0.21894394879675808
4,5,2.4,50,M60,0.06212038635598625
4,5,2.4,50,K80,0.0352816029390171
4,5,2.4,50,T4,0.2123619184282678
4,5,2.4,50,V100,0.0597805737964198
4,5,2.4,75,M60,0.22559360033794384
4,5,2.4,75,K80,0.04050261429001999
4,5,2.4,75,T4,0.2265399761146989
4,5,2.4,75,V100,0.05939187441410271
4,5,2.4,100,M60,0.2772163338817164
4,5,2.4,100,K80,0.09550814508387209
4,5,2.4,100,T4,0.20808404077337408
4,5,2.4,100,V100,0.15574180587088288
8,1,0.8,50,M60,0.260695014326102
8,1,0.8,50,K80,0.21722701923757481
8,1,0.8,50,T4,0.2650168438656737
8,1,0.8,50,V100,0.04410679485059718
8,1,0.8,75,M60,0.283885107451303
8,1,0.8,75,K80,0.26364251385378373
8,1,0.8,75,T4,0.16877433528456692
8,1,0.8,75,V100,0.14898245015882836
8,1,0.8,100,M60,0.18467214098941212
8,1,0.8,100,K80,0.07710751187394334
8,1,0.8,100,T4,0.02110785720260807
8,1,0.8,100,V100,0.23228213110556384
8,1,1.2,50,M60,0.2669843246828454
8,1,1.2,50,K80,0.02751268888778612
8,1,1.2,50,T4,0.24957965179131933
8,1,1.2,50,V100,0.07745919647814298
8,1,1.2,75,M60,0.220835701756843
8,1,1.2,75,K80,0.02144798247956552
8,1,1.2,75,T4,0.0863853928945088
8,1,1.2,75,V100,0.2757584702817246
8,1,1.2,100,M60,0.11197344653565776
8,1,1.2,100,K80,0.07577276751513744
8,1,1.2,100,T4,0.19327693311615388
8,1,1.2,100,V100,0.19837287295498765
8,1,1.6,50,M60,0.2633894889399082
8,1,1.6,50,K80,0.2426946454344492
8,1,1.6,50,T4,0.0064947980285887654
8,1,1.6,50,V100,0.0441865536825456
8,1,1.6,75,M60,0.1420101241357543
8,1,1.6,75,K80,0.18345142274235327
8,1,1.6,75,T4,0.22004568963658747
8,1,1.6,75,V100,0.2754617674490376
8,1,1.6,100,M60,0.15003540374708135
8,1,1.6,100,K80,0.058532804843386084
8,1,1.6,100,T4,0.12252968578197886
8,1,1.6,100,V100,0.23421521296688383
8,1,2.4,50,M60,0.18706986597972652
8,1,2.4,50,K80,0.24427864136107208
8,1,2.4,50,T4,0.028672633498748754
8,1,2.4,50,V100,0.2263209627149367
8,1,2.4,75,M60,0.17928336122551894
8,1,2.4,75,K80,0.06451082537502517
8,1,2.4,75,T4,0.2227192576298326
8,1,2.4,75,V100,0.16043221772638633
8,1,2.4,100,M60,0.2724601900630611
8,1,2.4,100,K80,0.07252673479142276
8,1,2.4,100,T4,0.0699246665961731
8,1,2.4,100,V100,0.050604462688852075
8,2,0.8,50,M60,0.1363280349658159
8,2,0.8,50,K80,0.1286900524546676
8,2,0.8,50,T4,0.18660848173775071
8,2,0.8,50,V100,0.02190272357149683
8,2,0.8,75,M60,0.06491830158185773
8,2,0.8,75,K80,0.2644835973643387
8,2,0.8,75,T4,0.008218304737080517
8,2,0.8,75,V100,0.13938412136455314
8,2,0.8,100,M60,0.23679963454476372
8,2,0.8,100,K80,0.10884571713935008
8,2,0.8,100,T4,0.12692710255300055
8,2,0.8,100,V100,0.20280921710700162
8,2,1.2,50,M60,0.08724991889856654
8,2,1.2,50,K80,0.222094609403075
8,2,1.2,50,T4,0.20857260584732476
8,2,1.2,50,V100,0.20318972438062824
8,2,1.2,75,M60,0.03485607813782912
8,2,1.2,75,K80,0.18288912615786732
8,2,1.2,75,T4,0.2654602193307897
8,2,1.2,75,V100,0.04494919583105033
8,2,1.2,100,M60,0.09247749054726927
8,2,1.2,100,K80,0.21977947509420165
8,2,1.2,100,T4,0.24506655116913498
8,2,1.2,100,V100,0.22563762905055573
8,2,1.6,50,M60,0.11683345011330247
8,2,1.6,50,K80,0.01730965839094634
8,2,1.6,50,T4,0.1623696854214689
8,2,1.6,50,V100,0.04329143102538165
8,2,1.6,75,M60,0.04692699601332971
8,2,1.6,75,K80,0.22152974026316594
8,2,1.6,75,T4,0.2141569069173001
8,2,1.6,75,V100,0.0019415377595204408
8,2,1.6,100,M60,0.04040347474280028
8,2,1.6,100,K80,0.1377893101286272
8,2,1.6,100,T4,0.0284121139493472
8,2,1.6,100,V100,0.21326044999312946
8,2,2.4,50,M60,0.1620424669415481
8,2,2.4,50,K80,0.08972920381710876
8,2,2.4,50,T4,0.10951025794826429
8,2,2.4,50,V100,0.2109639069667396
8,2,2.4,75,M60,0.007324171123835856
8,2,2.4,75,K80,0.10682322304391566
8,2,2.4,75,T4,0.16201915435694694
8,2,2.4,75,V100,0.2411156393811369
8,2,2.4,100,M60,0.07734913194277764
8,2,2.4,100,K80,0.16593163363999222
8,2,2.4,100,T4,0.18801496573063345
8,2,2.4,100,V100,0.14249136674672958
8,3,0.8,50,M60,0.20646974373691984
8,3,0.8,50,K80,0.2787493430175174
8,3,0.8,50,T4,0.017944263112619204
8,3,0.8,50,V100,0.14548950923344967
8,3,0.8,75,M60,0.06764927761627615
8,3,0.8,75,K80,0.10484329779532292
8,3,0.8,75,T4,0.11263947962792978
8,3,0.8,75,V100,0.028505105935996713
8,3,0.8,100,M60,0.05023109553916464
8,3,0.8,100,K80,0.21172482533048492
8,3,0.8,100,T4,0.18937870801735254
8,3,0.8,100,V100,0.21694816149652413
8,3,1.2,50,M60,0.12963418095983967
8,3,1.2,50,K80,0.09521033721703115
8,3,1.2,50,T4,0.22495250888308116
8,3,1.2,50,V100,0.027333367445510817
8,3,1.2,75,M60,0.07123404092116978
8,3,1.2,75,K80,0.014724974373527915
8,3,1.2,75,T4,0.11051405501251364
8,3,1.2,75,V100,0.2128618873249097
8,3,1.2,100,M60,0.13216974500608625
8,3,1.2,100,K80,0.023169362063353863
8,3,1.2,100,T4,0.21301503492534943
8,3,1.2,100,V100,0.10571562103792513
8,3,1.6,50,M60,0.2425608177537854
8,3,1.6,50,K80,0.2707115106187609
8,3,1.6,50,T4,0.059257499253179205
8,3,1.6,50,V100,0.17778719008395127
8,3,1.6,75,M60,0.10059733075579118
8,3,1.6,75,K80,0.27622180527487045
8,3,1.6,75,T4,0.1627862545184816
8,3,1.6,75,V100,0.15254188542959407
8,3,1.6,100,M60,0.11243453712056302
8,3,1.6,100,K80,0.27646762126947916
8,3,1.6,100,T4,0.03994404806318967
8,3,1.6,100,V100,0.17741308039677348
8,3,2.4,50,M60,0.2580084706382392
8,3,2.4,50,K80,0.2052176681919788
8,3,2.4,50,T4,0.14349635348398182
8,3,2.4,50,V100,0.27633454230487264
8,3,2.4,75,M60,0.208196170848653
8,3,2.4,75,K80,0.26709015495411215
8,3,2.4,75,T4,0.2146214181224188
8,3,2.4,75,V100,0.03747088646631932
8,3,2.4,100,M60,0.19785361039466431
8,3,2.4,100,K80,0.01877322130811726
8,3,2.4,100,T4,0.20864563243012493
8,3,2.4,100,V100,0.22785849755883444
8,4,0.8,50,M60,0.2756735219714794
8,4,0.8,50,K80,0.1727740456585842
8,4,0.8,50,T4,0.07743156679698483
8,4,0.8,50,V100,0.024408853521117154
8,4,0.8,75,M60,0.12310724795428489
8,4,0.8,75,K80,0.01550106854301174
8,4,0.8,75,T4,0.2530330497370906
8,4,0.8,75,V100,0.08922341020938038
8,4,0.8,100,M60,0.12379286754990121
8,4,0.8,100,K80,0.0791714497498662
8,4,0.8,100,T4,0.004591558791418352
8,4,0.8,100,V100,0.12781817593039987
8,4,1.2,50,M60,0.05209823550170101
8,4,1.2,50,K80,0.07826178699233324
8,4,1.2,50,T4,0.08507535937444506
8,4,1.2,50,V100,0.272498078287311
8,4,1.2,75,M60,0.17098206022824042
8,4,1.2,75,K80,0.20727693843253908
8,4,1.2,75,T4,0.20293816026461708
8,4,1.2,75,V100,0.0720849910420964
8,4,1.2,100,M60,0.20923355879808125
8,4,1.2,100,K80,0.25334614462869814
8,4,1.2,100,T4,0.15910146946736883
8,4,1.2,100,V100,0.26681354190000206
8,4,1.6,50,M60,0.13329021634137705
8,4,1.6,50,K80,0.11989006182259346
8,4,1.6,50,T4,0.06866012958299823
8,4,1.6,50,V100,0.2899070722814872
8,4,1.6,75,M60,0.04487447509813379
8,4,1.6,75,K80,0.2857552533410977
8,4,1.6,75,T4,0.11830435403235874
8,4,1.6,75,V100,0.0524930250872428
8,4,1.6,100,M60,0.28884733411570707
8,4,1.6,100,K80,0.13571996647248732
8,4,1.6,100,T4,0.052807870003113815
8,4,1.6,100,V100,0.2614977569469492
8,4,2.4,50,M60,0.16479906048159398
8,4,2.4,50,K80,0.22383721023376635
8,4,2.4,50,T4,0.15812822721984432
8,4,2.4,50,V100,0.15104867828398144
8,4,2.4,75,M60,0.14878643422557747
8,4,2.4,75,K80,0.2777267069743008
8,4,2.4,75,T4,0.2546207460211532
8,4,2.4,75,V100,0.2707665848999749
8,4,2.4,100,M60,0.005132680678162616
8,4,2.4,100,K80,0.04769211299867276
8,4,2.4,100,T4,0.13574610712982474
8,4,2.4,100,V100,0.03041331979377984
8,5,0.8,50,M60,0.10312997825580027
8,5,0.8,50,K80,0.13649078354263663
8,5,0.8,50,T4,0.024348330937860197
8,5,0.8,50,V100,0.07846140452950053
8,5,0.8,75,M60,0.19205460259443696
8,5,0.8,75,K80,0.18238802349794878
8,5,0.8,75,T4,0.15852660144770409
8,5,0.8,75,V100,0.05174515239593926
8,5,0.8,100,M60,0.11981049478405577
8,5,0.8,100,K80,0.2116346531186281
8,5,0.8,100,T4,0.043194703676976316
8,5,0.8,100,V100,0.23317317071825822
8,5,1.2,50,M60,0.19419086523656612
8,5,1.2,50,K80,0.14599079155560762
8,5,1.2,50,T4,0.13061440796343426
8,5,1.2,50,V100,0.15779335319388704
8,5,1.2,75,M60,0.27023470256968385
8,5,1.2,75,K80,0.19828189866046556
8,5,1.2,75,T4,0.15959517638709259
8,5,1.2,75,V100,0.16172038013322018
8,5,1.2,100,M60,0.14092241729205754
8,5,1.2,100,K80,0.2796194098577724
8,5,1.2,100,T4,0.23138720376629215
8,5,1.2,100,V100,0.18277011566333254
8,5,1.6,50,M60,0.1272674367904711
8,5,1.6,50,K80,0.10531406170472053
8,5,1.6,50,T4,0.2551512533042595
8,5,1.6,50,V100,0.15353173690648173
8,5,1.6,75,M60,0.11554920229444765
8,5,1.6,75,K80,0.10603483178930817
8,5,1.6,75,T4,0.017198559588645218
8,5,1.6,75,V100,0.2320901590817401
8,5,1.6,100,M60,0.01825037933083413
8,5,1.6,100,K80,0.20862777880851371
8,5,1.6,100,T4,0.279466416218885
8,5,1.6,100,V100,0.2142489091060358
8,5,2.4,50,M60,0.2163484491295735
8,5,2.4,50,K80,0.14762630495178486
8,5,2.4,50,T4,0.05350869256623695
8,5,2.4,50,V100,0.05962161072991231
8,5,2.4,75,M60,0.04626351953286409
8,5,2.4,75,K80,0.23195882704978493
8,5,2.4,75,T4,0.05102700243993509
8,5,2.4,75,V100,0.008003326647582203
8,5,2.4,100,M60,0.015348188198808552
8,5,2.4,100,K80,0.05749415959052992
8,5,2.4,100,T4,0.20565698654869685
8,5,2.4,100,V100,0.22178574318224095
16,1,0.8,50,M60,0.06922599082097763
16,1,0.8,50,K80,0.10207354954830475
16,1,0.8,50,T4,0.058642488885753616
16,1,0.8,50,V100,0.17454387152862322
16,1,0.8,75,M60,0.2710166745684501
16,1,0.8,75,K80,0.2850552513751097
16,1,0.8,75,T4,0.1103338239048722
16,1,0.8,75,V100,0.046472910986281805
16,1,0.8,100,M60,0.07266520196593149
16,1,0.8,100,K80,0.28276646791521937
16,1,0.8,100,T4,0.04711465070287148
16,1,0.8,100,V100,0.15963504517190052
16,1,1.2,50,M60,0.13552220934127937
16,1,1.2,50,K80,0.2861189580079713
16,1,1.2,50,T4,0.23647954581413877
16,1,1.2,50,V100,0.2673033553049304
16,1,1.2,75,M60,0.014902242649987742
16,1,1.2,75,K80,0.24487448952677046
16,1,1.2,75,T4,0.24293312479204787
16,1,1.2,75,V100,0.21291619634627337
16,1,1.2,100,M60,0.271195220802909
16,1,1.2,100,K80,0.05572754622444421
16,1,1.2,100,T4,0.1434275384674236
16,1,1.2,100,V100,0.1868961909604562
16,1,1.6,50,M60,0.24962752046412315
16,1,1.6,50,K80,0.23250173033149887
16,1,1.6,50,T4,0.1886724115757011
16,1,1.6,50,V100,0.275441051979784
16,1,1.6,75,M60,0.22177573831241046
16,1,1.6,75,K80,0.06684782537204467
16,1,1.6,75,T4,0.26388535275530256
16,1,1.6,75,V100,0.15955499112658378
16,1,1.6,100,M60,0.15665863175777342
16,1,1.6,100,K80,0.06267263542750233
16,1,1.6,100,T4,0.1571107987767793
16,1,1.6,100,V100,0.11421951073429217
16,1,2.4,50,M60,0.021441377838994996
16,1,2.4,50,K80,0.09405232289518156
16,1,2.4,50,T4,0.024784154999611185
16,1,2.4,50,V100,0.09487507905678941
16,1,2.4,75,M60,0.2577076485103985
16,1,2.4,75,K80,0.2481729601363808
16,1,2.4,75,T4,0.28785276267969484
16,1,2.4,75,V100,0.1821930995104185
16,1,2.4,100,M60,0.23380537031782922
16,1,2.4,100,K80,0.2546967679847775
16,1,2.4,100,T4,0.23661442721230416
16,1,2.4,100,V100,0.8786573572813696
16,2,0.8,50,M60,0.13111941855457784
16,2,0.8,50,K80,0.09215327330392917
16,2,0.8,50,T4,0.10448264456033676
16,2,0.8,50,V100,0.16682715934860354
16,2,0.8,75,M60,0.17507603518293885
16,2,0.8,75,K80,0.09483002443314113
16,2,0.8,75,T4,0.25670918128929765
16,2,0.8,75,V100,0.17292298612298196
16,2,0.8,100,M60,0.8270946433376775
16,2,0.8,100,K80,0.265392328828569
16,2,0.8,100,T4,0.0015856365558271767
16,2,0.8,100,V100,0.14740463968655962
16,2,1.2,50,M60,0.11950014064681543
16,2,1.2,50,K80,0.23387460872700538
16,2,1.2,50,T4,0.26520213974481205
16,2,1.2,50,V100,0.28246574019473963
16,2,1.2,75,M60,0.1611688081181523
16,2,1.2,75,K80,0.005873374750635518
16,2,1.2,75,T4,0.0965584901560408
16,2,1.2,75,V100,0.04922730576759858
16,2,1.2,100,M60,0.00708058188138412
16,2,1.2,100,K80,0.19575536075074096
16,2,1.2,100,T4,0.1652599784020371
16,2,1.2,100,V100,0.15455402103219193
16,2,1.6,50,M60,0.12307950366728898
16,2,1.6,50,K80,0.031735931975622717
16,2,1.6,50,T4,0.1987614108402287
16,2,1.6,50,V100,0.09154636454762065
16,2,1.6,75,M60,0.11845356057030969
16,2,1.6,75,K80,0.26502554532566897
16,2,1.6,75,T4,0.020971099146121726
16,2,1.6,75,V100,0.23662898037130692
16,2,1.6,100,M60,0.06915440977906671
16,2,1.6,100,K80,0.1137221900194051
16,2,1.6,100,T4,0.028233529135241874
16,2,1.6,100,V100,0.16993919265329022
16,2,2.4,50,M60,0.18508271689229666
16,2,2.4,50,K80,0.0684431556356932
16,2,2.4,50,T4,0.0928415004358233
16,2,2.4,50,V100,0.08717510052012689
16,2,2.4,75,M60,0.12239508671677643
16,2,2.4,75,K80,0.21528236711862658
16,2,2.4,75,T4,0.11596296825336214
16,2,2.4,75,V100,0.07656235579102338
16,2,2.4,100,M60,0.11757782209849141
16,2,2.4,100,K80,0.06064313182217332
16,2,2.4,100,T4,0.12592809559578336
16,2,2.4,100,V100,0.13051264634836568
16,3,0.8,50,M60,0.22579904101169015
16,3,0.8,50,K80,0.1459130799724768
16,3,0.8,50,T4,0.2687382157866047
16,3,0.8,50,V100,0.1210612689388713
16,3,0.8,75,M60,0.10282153529116872
16,3,0.8,75,K80,0.12324837725052185
16,3,0.8,75,T4,0.02298413740967609
16,3,0.8,75,V100,0.07804262398546256
16,3,0.8,100,M60,0.7923232685773474
16,3,0.8,100,K80,0.05258367060668738
16,3,0.8,100,T4,0.09622349308813524
16,3,0.8,100,V100,0.1582689391258078
16,3,1.2,50,M60,0.13986084927227246
16,3,1.2,50,K80,0.09760710305777105
16,3,1.2,50,T4,0.23302035991670922
16,3,1.2,50,V100,0.09072867761027169
16,3,1.2,75,M60,0.14686640130038592
16,3,1.2,75,K80,0.6820127565258067
16,3,1.2,75,T4,0.06093739798454149
16,3,1.2,75,V100,0.25714353845188725
16,3,1.2,100,M60,0.005063993440999806
16,3,1.2,100,K80,0.009494356097093148
16,3,1.2,100,T4,0.1523689703869453
16,3,1.2,100,V100,0.028936138021847743
16,3,1.6,50,M60,0.17828997027058896
16,3,1.6,50,K80,0.2024080156647148
16,3,1.6,50,T4,0.23572249453960398
16,3,1.6,50,V100,0.09832531394659928
16,3,1.6,75,M60,0.25213992665612484
16,3,1.6,75,K80,0.013949301395352115
16,3,1.6,75,T4,0.2835441356170641
16,3,1.6,75,V100,0.025793266958922787
16,3,1.6,100,M60,0.2021003644102867
16,3,1.6,100,K80,0.069431911586526
16,3,1.6,100,T4,0.07905366732113828
16,3,1.6,100,V100,0.23600973600342834
16,3,2.4,50,M60,0.2773228049068461
16,3,2.4,50,K80,0.22395402174423656
16,3,2.4,50,T4,0.019386523063335243
16,3,2.4,50,V100,0.0036837954775294545
16,3,2.4,75,M60,0.0637955240221563
16,3,2.4,75,K80,0.10504340081182552
16,3,2.4,75,T4,0.16360514804127455
16,3,2.4,75,V100,0.20030288567394003
16,3,2.4,100,M60,0.01396454049757977
16,3,2.4,100,K80,0.17498670287382814
16,3,2.4,100,T4,0.23570340427634714
16,3,2.4,100,V100,0.15385348742045213
16,4,0.8,50,M60,0.18509124570340274
16,4,0.8,50,K80,0.19771769791965163
16,4,0.8,50,T4,0.28956830065281886
16,4,0.8,50,V100,0.0006186744176264635
16,4,0.8,75,M60,0.1604492778157767
16,4,0.8,75,K80,0.16119013374379784
16,4,0.8,75,T4,0.2578544654274482
16,4,0.8,75,V100,0.011976579280792326
16,4,0.8,100,M60,0.07059819377544395
